division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
light flyweight,395318,2013-03-02,WBO World light flyweight title ,663631,215599,MD,"Cebu City Waterfront Hotel & Casino, Barangay Lahug, Cebu City, Cebu",Donnie Nietes,Moises Fuentes,D
bantamweight,397371,2013-03-02,WBO World bantamweight title ,662054,351371,UD,"Windhoek Country Club Resort, Windhoek",Panya Uthok,Paulus Ambunda,L
featherweight,364679,2013-01-19,"WBO World featherweight title Salido down twice in rd 1, down in rds 3 &amp; 4.  Accidental head-butt Garcia suffers broken nose in rd 8.",659024,43998,TD,"Madison Square Garden Theater, New York, New York",Orlando Salido,Mikey Garcia,L
super bantamweight,6642,2012-12-15,WBO World super bantamweight title WBC Diamond super bantamweight title Arce down once in round two and twice in round threeArce announced his retirement in the ring after the bout.,657946,48243,KO,"Toyota Center, Houston, Texas",Nonito Donaire,Jorge Arce,W
super middleweight,245742,2012-12-15,WBO World super middleweight title ,654749,208432,TKO,"Arena Nürnberger Versicherung, Nuremberg (Nürnberg), Bayern",Arthur Abraham,Mehdi Bouadla,W
super flyweight,356615,2012-12-15,WBO World super flyweight title ,659609,38843,UD,"Hilton Garden Inn Hotel & Casino, San Miguel, Tucuman",Omar Andres Narvaez,David Quijano,W
flyweight,335088,2012-11-17,"WBA Super World flyweight title WBO World flyweight title Marquez down in rd 1, 5, &amp; 10.",648819,43525,TKO,"Sports Arena, Los Angeles, California",Brian Viloria,Hernan Marquez,W
heavyweight,309799,2012-11-10,WBA Super World heavyweight title IBF World heavyweight title WBO World heavyweight title International Boxing Organization World heavyweight title ,651188,7035,UD,"O2 World Arena, Altona, Hamburg",Wladimir Klitschko,Mariusz Wach,W
light heavyweight,254476,2012-11-10,WBO World light heavyweight title Hawk down twice in rd 7 and once in rd 8,652726,324239,TKO,"Staples Center, Los Angeles, California",Nathan Cleverly,Shawn Hawk,W
cruiserweight,14587,2012-11-03,WBO World cruiserweight title ,651916,280342,UD,"Gerry Weber Stadium, Halle, Nordrhein-Westfalen",Marco Huck,Firat Arslan,W
middleweight,316441,2012-10-20,"WBO World middleweight title N'Dam N'Jikam down six times; twice in each rd 4, 6 &amp; 12.",649174,294764,UD,"Barclays Center, Brooklyn, New York",Hassan N'Dam N'Jikam,Peter Quillin,L
bantamweight,351371,2012-10-20,vacant WBO World bantamweight title Banal deducted a point in Round 6 for repeated low blows and was down once in Round 9.,642293,318900,TKO,"SM Mall of Asia Arena, Pasay City, Metro Manila",AJ Banal,Panya Uthok,L
super flyweight,394017,2012-10-20,WBO World super flyweight title García down once in the 7th round &amp; down 3 times in the 11th round,649027,38843,KO,"Estadio Luna Park, Buenos Aires, Distrito Federal",Omar Andres Narvaez,Johnny Garcia,W
super bantamweight,14023,2012-10-13,WBO World super bantamweight title vacant WBC Diamond super bantamweight title  (supervisor: Gary Hubble)Nishioka down in rounds 6 and 9.,649945,48243,TKO,"Home Depot Center, Carson, California",Nonito Donaire,Toshiaki Nishioka,W
super welterweight,51657,2012-10-06,WBO World super welterweight title ,646641,257892,UD,"Sport Palace, Kiev",Zaurbek Baysangurov,Lukas Konecny,W
minimumweight,41357,2012-10-06,WBO World minimumweight title ,650076,395318,TKO,"Coliseo Ruben Rodriguez, Bayamon",Moises Fuentes,Ivan Calderon,W
lightweight,203356,2012-09-22,WBO World lightweight title ,647389,71275,TKO,"Scottish Exhibition Centre, Glasgow, Scotland",Ricky Burns,Kevin Mitchell,W
super featherweight,394325,2012-09-15,vacant WBO World super featherweight title ,646757,93555,SD,"Thomas & Mack Center, Las Vegas, Nevada",Roman Martinez,Miguel Beltran Jr,W
super middleweight,208432,2012-08-25,WBO World super middleweight title ,643191,39345,UD,"O2 World Arena, Kreuzberg, Berlin",Robert Stieglitz,Arthur Abraham,L
super featherweight,291610,2012-07-21,"vacant WBO World super featherweight title Adrien Broner failed to make the 130 lb. limit for his WBO junior lightweight title  at the weigh-in, title  at stake for Escobedo only.",643572,455859,TKO,"U.S. Bank Arena, Cincinnati, Ohio",Adrien Broner,Vicente Escobedo,W
super bantamweight,32957,2012-07-07,WBO World super bantamweight title IBF World super bantamweight title Mathebula down in 4th rd.,640726,48243,UD,"Home Depot Center, Carson, California",Nonito Donaire,Jeffrey Mathebula,W
heavyweight,21633,2012-07-07,WBO World heavyweight title WBA Super World heavyweight title IBF World heavyweight title International Boxing Organization World heavyweight title ,640437,7035,TKO,"Stade de Suisse, Berne",Wladimir Klitschko,Tony Thompson,W
welterweight,6129,2012-06-09,WBO World welterweight title ,635428,268173,SD,"MGM Grand, Grand Garden Arena, Las Vegas, Nevada",Timothy Bradley Jr,Manny Pacquiao,W
light flyweight,450362,2012-06-02,WBO World light flyweight title ,640999,215599,UD,"Resorts World Hotel, Newport Performing Arts Theatre, Pasay City, Metro Manila",Donnie Nietes,Felipe Salguero,W
minimumweight,384062,2012-06-02,WBO World minimumweight title Félix down twice from body shots.,643803,395318,KO,"El Foro, Tijuana, Baja California",Moises Fuentes,Julio Cesar Felix,W
flyweight,6854,2012-05-13,WBO World flyweight title ,640409,43525,TKO,"Yñares Sports Arena, Pasig City, Metro Manila",Brian Viloria,Omar Nino Romero,W
super welterweight,469744,2012-05-12,WBO World super welterweight title International Boxing Organization World super welterweight title Zaurbek Baysangurov down in round 2.,641196,257892,UD,"Ice Palace ""Terminal"", Brovari",Zaurbek Baysangurov,Michel Soro,W
cruiserweight,91647,2012-05-05,WBO World cruiserweight title ,639042,280342,MD,"Messehalle, Erfurt, Thüringen",Marco Huck,Ola Afolabi,D
middleweight,298526,2012-05-04,interim WBO World middleweight title ,639297,294764,UD,"Palais des Sport Marcel Cerdan, Levallois-Perret, Hauts-de-Seine",Hassan N'Dam N'Jikam,Max Bursak,W
middleweight,24450,2012-05-01,WBO World middleweight title ,638552,325260,UD,"Dynamo Palace of Sports in Krylatskoye, Moscow",Dmitry Pirog,Nobuhiro Ishida,W
super flyweight,194068,2012-04-21,WBO World super flyweight title Cabrera deducted a point in rounds 8 and 10 respectively.,636339,38843,UD,"Estadio Aldo Cantoni, San Juan, San Juan",Omar Andres Narvaez,Jose Cabrera,W
super lightweight,298529,2012-04-14,interim WBO World super lightweight title ,637401,12222,UD,"Arena Ciudad de Mexico, Mexico City, Distrito Federal",Juan Manuel Marquez,Serhiy Fedchenko,W
super welterweight,490324,2012-04-05,interim WBO World super welterweight title ,639296,51657,KO,"Vodova Arena, Brno",Lukas Konecny,Salim Larbi,W
featherweight,291928,2012-03-10,WBO World featherweight title Salido down once in rd 5; Lopez down once in rd 10,633717,43998,TKO,"Coliseo Roberto Clemente, San Juan",Orlando Salido,Juan Manuel Lopez,W
lightweight,152286,2012-03-10,WBO World lightweight title ,633236,71275,UD,"Braehead Arena, Glasgow, Scotland",Ricky Burns,Paulus Moses,W
heavyweight,17783,2012-03-03,WBA Super World heavyweight title IBF World heavyweight title WBO World heavyweight title International Boxing Organization World heavyweight title Mormeck down once in rounds two and four,631939,7035,KO,"ESPRIT arena, Düsseldorf, Nordrhein-Westfalen",Wladimir Klitschko,Jean Marc Mormeck,W
super featherweight,317310,2012-02-25,WBO World super featherweight title ,632955,455859,TKO,"Scottrade Center, Saint Louis, Missouri",Adrien Broner,Eloy Perez,W
light heavyweight,357083,2012-02-25,WBO World light heavyweight title ,633199,324239,UD,"Motorpoint Arena, Cardiff, Wales",Nathan Cleverly,Tommy Karpency,W
super bantamweight,379398,2012-02-04,vacant WBO World super bantamweight title Vasquez knocked down in the 9th,632951,48243,SD,"Alamodome, San Antonio, Texas",Nonito Donaire,Wilfredo Vazquez Jr,W
super middleweight,384723,2012-01-14,WBO World super middleweight title ,631859,39345,UD,"Baden-Arena, Offenburg, Baden-Württemberg",Robert Stieglitz,Henry Weber,W
flyweight,181623,2011-12-11,WBO World flyweight title ,630551,43525,TKO,"Yñares Sports Arena, Pasig City, Metro Manila",Brian Viloria,Giovani Segura,W
super featherweight,315903,2011-11-26,vacant WBO World super featherweight title ,628439,455859,KO,"U.S. Bank Arena, Cincinnati, Ohio",Adrien Broner,Vicente Martin Rodriguez,W
bantamweight,108609,2011-11-26,vacant WBO World bantamweight title ,631613,6642,UD,"Plaza de Toros Rea, Mazatlan, Sinaloa",Jorge Arce,Angky Angkotta,W
welterweight,12222,2011-11-12,WBO World welterweight title Contracted weight: 144 lbs.,620888,6129,MD,"MGM Grand, Las Vegas, Nevada",Manny Pacquiao,Juan Manuel Marquez,W
lightweight,79141,2011-11-05,interim WBO World lightweight title ,627867,71275,UD,"Wembley Arena, Wembley, London",Ricky Burns,Michael Katsidis,W
bantamweight,38843,2011-10-22,WBC World bantamweight title WBO World bantamweight title ,626342,48243,UD,"Madison Square Garden WaMu Theater, New York, New York",Nonito Donaire,Omar Andres Narvaez,W
cruiserweight,385460,2011-10-22,WBO World cruiserweight title Rossi deducted a point and down once in the third round and down twice in round five; Huck deducted two points at once between rounds four and five for hitting after the bell,627796,280342,KO,"Arena, Ludwigsburg, Baden-Württemberg",Marco Huck,Rogelio Omar Rossi,W
light heavyweight,425328,2011-10-15,WBO World light heavyweight title ,626980,324239,MD,"Echo Arena, Liverpool, Merseyside",Nathan Cleverly,Tony Bellew,W
super flyweight,194068,2011-10-15,interim WBO World super flyweight title ,625569,430922,SD,"Estadio Centenario, Los Mochis, Sinaloa",Daniel Rosas,Jose Cabrera,D
light flyweight,388345,2011-10-08,WBO World light flyweight title ,624139,215599,UD,"University of St. La Salle Coliseum, Bacolod City, Negros Occidental",Donnie Nietes,Ramon Garcia Hirales,W
middleweight,333576,2011-09-25,WBO World middleweight title Cut.,625476,325260,RTD,"Olimp, Krasnodar",Dmitry Pirog,Gennady Martirosyan,W
super bantamweight,248956,2011-09-24,WBO World super bantamweight title Nongqayi down once in round one and deducted a point in the fourth round,626404,6642,TKO,"Auditorio del Estado, Mexicali, Baja California",Jorge Arce,Simphiwe Nongqayi,W
minimumweight,395318,2011-08-27,WBO World minimumweight title Garcia down once in Round 7; Fuentes down once in Round 9.,625969,292550,SD,"Auditorio Benito Juarez, Guadalajara, Jalisco",Raul Garcia,Moises Fuentes,L
super welterweight,76345,2011-07-30,interim WBO World super welterweight title ,623738,257892,KO,"Sportpalace, Odessa",Zaurbek Baysangurov,Mike Miranda,W
featherweight,285600,2011-07-23,WBO World featherweight title Yamaguchi down in round 3,623323,43998,TKO,"Centro de Usos Multiples, Ciudad Obregon, Sonora",Orlando Salido,Kenichi Yamaguchi,W
flyweight,43525,2011-07-16,WBO World flyweight title Viloria scored a knockdown in the first round,621468,134978,UD,"Blaisdell Center, Honolulu, Hawaii",Julio Cesar Miranda,Brian Viloria,L
cruiserweight,54183,2011-07-16,"WBO World cruiserweight title Garay down in the 1st &amp; 10th rounds, Huck deducted one point in round 3.",621732,280342,KO,"Olympia-Eissportzentrum, Munich, Bayern",Marco Huck,Hugo Hernan Garay,W
super featherweight,14981,2011-07-16,WBO World super featherweight title Cook ruled out with a back injury.,620413,71275,TKO,"Echo Arena, Liverpool, Merseyside",Ricky Burns,Nicky Cook,W
heavyweight,155774,2011-07-02,"IBF World heavyweight title WBA Super World heavyweight title WBO World heavyweight title International Boxing Organization World heavyweight title Klitschko lost one point in round seven, Haye down once in round eleven",619703,7035,UD,"Imtech-Arena, Altona, Hamburg",Wladimir Klitschko,David Haye,W
super flyweight,485166,2011-06-11,WBO World super flyweight title Urina deducted a point in the 6th round,620909,38843,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Omar Andres Narvaez,William Urina,W
light heavyweight,300899,2011-05-21,WBO World light heavyweight title ,615776,324239,TKO,"O2 Arena (Millenium Dome), Greenwich, London",Nathan Cleverly,Aleksy Kuziemski,W
welterweight,4952,2011-05-07,WBO World welterweight title Mosley knocked down once in round 3,612917,6129,UD,"MGM Grand, Las Vegas, Nevada",Manny Pacquiao,Shane Mosley,W
light flyweight,388345,2011-04-30,WBO World light flyweight title Géles down once in round one,617330,452052,KO,"Foro Polanco, Mexico City, Distrito Federal",Jesus Geles,Ramon Garcia Hirales,L
featherweight,43998,2011-04-16,WBO World featherweight title Stopped standing; Lopez down in rd 5,613600,291928,TKO,"Coliseo Ruben Rodriguez, Bayamon",Juan Manuel Lopez,Orlando Salido,L
super flyweight,354209,2011-04-15,WBO World super flyweight title Seda deducted a point in the fifth round,616450,38843,UD,"Club Estudiantes de Bahia Blanca, Bahia Blanca, Buenos Aires",Omar Andres Narvaez,Cesar Seda,W
lightweight,79141,2011-04-09,interim WBA World lightweight title interim WBO World lightweight title Katsidis twice deducted a point in the eighth and Guerrero deducted a point in the ninth round,614764,67437,UD,"MGM Grand, Las Vegas, Nevada",Robert Guerrero,Michael Katsidis,W
super middleweight,18807,2011-04-09,WBO World super middleweight title Gevor deducted a point in the tenth round,616849,39345,DQ,"Bordelandhalle, Magdeburg, Sachsen-Anhalt",Robert Stieglitz,Khoren Gevor,W
light flyweight,41357,2011-04-02,WBO World light flyweight title body shot,615676,181623,KO,"Auditorio del Estado, Mexicali, Baja California",Giovani Segura,Ivan Calderon,W
cruiserweight,361191,2011-04-02,WBO World cruiserweight title ,615896,280342,UD,"Gerry Weber Stadium, Halle, Nordrhein-Westfalen",Marco Huck,Ran Nakash,W
middleweight,422877,2011-03-26,WBO World middleweight title Dmitry Pirog had 1 point deducted in round 10.,614488,325260,UD,"DIVS, Ekaterinburg",Dmitry Pirog,Javier Francisco Maciel,W
super featherweight,265626,2011-03-12,WBO World super featherweight title ,614637,71275,RTD,"Braehead Arena, Glasgow, Scotland",Ricky Burns,Joseph Laryea,W
flyweight,367962,2011-02-26,WBO World flyweight title Miranda down once in Round 1; Diale down once in Round 3 and twice in Round 4.,614358,134978,TKO,"Explanada Estadio Corregidora, Queretaro, Queretaro",Julio Cesar Miranda,Ardin Diale,W
bantamweight,25209,2011-02-19,WBC World bantamweight title WBO World bantamweight title ,611840,48243,TKO,"Mandalay Bay Resort & Casino, Las Vegas, Nevada",Nonito Donaire,Fernando Montiel,W
super flyweight,389948,2011-02-12,WBO World super flyweight title Zaleta deducted a point in the sixth round,613468,38843,UD,"Polideportivo Municipal, Monte Hermoso, Buenos Aires",Omar Andres Narvaez,Victor Zaleta,W
light flyweight,452052,2011-02-05,interim WBO World light flyweight title ,614433,388345,SD,"Coliseo Bernardo Caraballo, Cartagena",Ramon Garcia Hirales,Jesus Geles,L
super lightweight,254834,2011-01-29,WBC World super lightweight title WBO World super lightweight title ,608763,268173,TD,"Silverdome, Pontiac, Michigan",Timothy Bradley Jr,Devon Alexander,W
cruiserweight,34020,2010-12-18,WBO World cruiserweight title ,610151,280342,SD,"Max Schmeling Halle, Prenzlauer Berg, Berlin",Marco Huck,Denis Lebedev,W
light flyweight,88098,2010-12-18,interim WBO World light flyweight title Soto down in rounds 4 and 10.,611561,388345,UD,"Estadio 20 de Noviembre, Campeche, Campeche",Ramon Garcia Hirales,Omar Soto,W
light heavyweight,307838,2010-12-11,interim WBO World light heavyweight title Cleverly had one point deducted in the 7th round.,607515,324239,UD,"Echo Arena, Liverpool, Merseyside",Nathan Cleverly,Nadjib Mohammedi,W
super featherweight,352767,2010-12-04,WBO World super featherweight title Evensen down once in the first round,608258,71275,UD,"Braehead Arena, Glasgow, Scotland",Ricky Burns,Andreas Evensen,W
lightweight,79141,2010-11-27,WBA Super World lightweight title WBO World lightweight title Marquez down in round three,606411,12222,TKO,"MGM Grand, Las Vegas, Nevada",Juan Manuel Marquez,Michael Katsidis,W
super middleweight,41078,2010-11-20,WBO World super middleweight title ,608900,39345,UD,"Freiberger Arena, Dresden, Sachsen",Robert Stieglitz,Enrique Ornelas,W
featherweight,13019,2010-11-06,WBO World featherweight title Lopez deducted a point in the fourth round; Marquez does not answer the bell for round nine,606471,291928,RTD,"MGM Grand, Las Vegas, Nevada",Juan Manuel Lopez,Rafael Marquez,W
